IATA_airport_code;Airport_lat;Airport_lon
PMF;44.824483;10.296367
EPU;58.419044;24.472819
PBH;27.403192;89.424606
PAS;37.010278;25.127778
KRR;45.034689;39.170539
PSI;25.290487;63.345083
AOL;-29.689425;-57.152078
IXP;32.233778;75.634628
BSX;16.8152;94.7799
PAT;25.591317;85.087992
PFJ;65.555833;-23.965
COF;28.234922;-80.610125
PAN;6.785458;101.153569
AMQ;-3.710264;128.089136
NHK;38.285981;-76.411781
PUF;43.38;-0.418611
YPC;62.35;-124.3333
PAV;-9.400878;-38.250575
PWQ;52.195;77.073889
QPG;1.360417;103.90953
YPE;56.226944;-117.447222
PSM;43.0779;-70.8233
YPO;54.9881;-85.4433
PEX;65.070387;57.082045
TBP;-3.552528;-80.381356
PLN;45.5709;-84.7967
PET;-31.718353;-52.327689
POL;-12.986753;40.522492
PMA;-5.257264;39.811417
PMB;48.942501;-97.240833
PEN;5.297139;100.276864
PDO;-3.28607;103.88
CBN;-6.756144;108.539672
PYE;-9.00667;-158.037
NPA;30.352656;-87.318647
PNS;30.473425;-87.186611
YYF;49.463056;-119.602222
PEZ;53.1106;45.0211
PZE;50.1281;-5.51845
PIA;40.664203;-89.693258
IBE;4.421608;-75.1333
PMQ;-46.537911;-70.978689
PER;-31.940278;115.966944
JAD;-32.0975;115.881111
PEG;43.095906;12.513222
PSR;42.431656;14.181067
PEW;33.993911;71.514581
YWA;45.952221;-77.319168
YPQ;44.23;-78.363333
PPK;54.7747;69.1839
PES;61.8852;34.1547
PHW;-23.937166;31.15539
PPL;27.517;86.6
PHY;16.676028;101.195108
PHL;39.871944;-75.241139
MJN;-15.667144;46.351828
BZE;17.539144;-88.308203
APG;39.466219;-76.168808
PHS;16.782939;100.279122
PNH;11.546556;104.844139
SYX;18.302897;109.412272
PHX;33.434278;-112.011583
PRH;18.132169;100.164664
HUI;16.401499;107.702614
UIH;13.955;109.042
HKT;8.1132;98.316872
QPZ;44.913055;9.723333
POS;10.595369;-61.337242
ZAL;-39.649956;-73.086111
YPL;51.446388;-90.214167
PIX;38.554333;-28.441333
GSO;36.09775;-79.937306
PDS;28.627394;-100.535211
YUL;45.470556;-73.740833
PIR;44.3827;-100.286
PZY;48.625247;17.828444
PZB;-29.648975;30.398667
PTG;-23.926089;29.484422
YPM;51.8197;-93.9733
NTY;-25.333822;27.173358
DUM;1.609194;101.433558
PIF;22.672367;120.461728
FOR;-3.776283;-38.532556
PSA;43.683917;10.39275
PIO;-13.744864;-76.220284
PIT;40.491467;-80.232872
OTI;2.045992;128.324708
TTA;28.448194;-11.161347
RRG;-19.757658;63.360983
SLW;25.549497;-100.928669
PTU;59.011356;-161.819664
PBG;44.650944;-73.468139
ZLO;19.144778;-104.558631
PLD;10.25;-85.417
PXU;14.0045;108.017
DNR;48.587683;-2.079958
MXN;48.603222;-3.815783
PDV;42.067806;24.850833
UIP;47.974981;-4.167786
PLH;50.422778;-4.105833
KVX;58.5033;49.3483
PIH;42.9098;-112.596
POO;-21.843014;-46.567917
TGD;42.359392;19.251894
KPO;35.987858;129.420486
PNI;6.9851;158.208989
PIZ;69.732875;-163.005342
NTD;34.120285;-119.12094
GND;12.004247;-61.786192
PNR;-4.816028;11.886597
FUT;-14.3114;-178.066
YNL;58.2767;-104.082
PKR;28.200881;83.982056
PYJ;66.4004;112.03
POE;31.044833;-93.191667
MES;3.558056;98.671722
PNC;36.731958;-97.099781
SLP;22.254303;-100.930806
YIO;72.683334;-77.966667
PCB;-6.336964;106.764561
PDL;37.741184;-25.69787
PMG;-22.549639;-55.702614
POB;35.170883;-79.014472
YHP;52.1133;-94.2556
PBD;21.648675;69.657219
BIA;42.552664;9.483731
POR;61.461686;21.799983
EDR;-14.8967;141.609
NOW;48.141481;-123.414075
PUG;-32.5069;137.717
WPB;-15.583;47.617
IXZ;11.641161;92.729744
CMH;39.997972;-82.891889
PLZ;-33.984919;25.617275
POG;-0.711739;8.754383
PHC;5.015494;6.949594
YZT;50.680556;-127.366667
PHE;-20.377778;118.626389
YHA;52.5281;-56.2861
PLO;-34.6053;135.88
PQQ;-31.4358;152.863
YPN;49.836389;-64.288611
POM;-9.443383;147.22005
S46;28.429977;-96.442859
PSD;31.279444;32.24
PZU;19.4336;37.2341
VLI;-17.699325;168.319794
PAX;19.9336;-72.8486
PTJ;-38.3181;141.471
PWM;43.646161;-70.309281
PDX;45.588722;-122.5975
PBN;-10.721956;13.765528
PNB;-10.719417;-48.399736
PXO;33.073386;-16.349975
OPO;41.248055;-8.681389
POW;45.473353;13.614978
PSS;-27.385839;-55.970728
YPW;49.8342;-124.5
PRI;-4.319292;55.691417
IMP;-5.531292;-47.46005
SNE;16.588356;-24.284656
PRV;49.425833;17.404722
JPA;-7.148381;-34.950681
CPV;-7.269917;-35.896364
BSB;-15.8711;-47.918625
RBR;-9.869158;-67.894072
DIL;-8.546553;125.524719
NQN;-38.949;-68.155711
PPB;-22.175056;-51.424639
PIK;55.509444;-4.586667
YPA;53.214167;-105.672778
YXS;53.889444;-122.678889
ULD;-28.320586;31.416519
MED;24.553422;39.705061
YPR;54.28611;-130.444722
HAH;-11.533661;43.27185
SXM;18.040953;-63.1089
PNM;45.559868;-93.608217
YDC;49.468056;-120.511389
PCP;1.662936;7.411742
PRN;42.572778;21.035833
SJK;-23.228172;-45.862739
PPP;-20.495;148.552222
MRS;43.435555;5.213611
PLS;21.773625;-72.265886
PVS;64.378139;-173.243306
ZPC;-39.2928;-71.9159
PVG;31.143378;121.805214
PUB;38.289085;-104.496572
PBR;15.7309;-88.5838
PUZ;14.047194;-83.386722
PCR;6.184717;-67.493164
PUD;-47.735292;-65.904097
PXM;15.876861;-97.089117
PJM;8.53333;-83.3
PEU;15.2622;-83.7812
PPE;31.351878;-113.525728
PPS;9.742119;118.758731
PUR;-11.1077;-67.5512
PKP;-14.809458;-138.812811
PUY;44.893533;13.922192
PKG;4.24472;100.553
TOD;2.818183;104.160019
LED;59.800292;30.262503
PUW;46.743861;-117.109583
PNQ;18.582111;73.919697
PUJ;18.567367;-68.363431
PND;16.1024;-88.8083
PBU;27.329922;97.426269
FNJ;39.224061;125.67015
KTW;50.474253;19.080019
PEV;45.9909;18.241
NAQ;77.4886;-69.3887
JQA;70.7342;-52.6962
AQI;28.335192;46.125069
BPX;30.5536;97.1083
JJU;60.7158;-46.0294
JCH;68.833336;-51
JGO;69.2511;-53.5381
IQM;38.1494;85.5328
YVM;67.545833;-64.031389
XIC;27.989083;102.184361
IQN;35.7997;107.603
NDG;47.2396;123.918
MLI;41.448528;-90.507539
NYG;38.501683;-77.305333
JJN;24.7964;118.59
YQC;61.0464;-69.6178
YQB;46.791111;-71.393333
AMM;31.722556;35.993214
ZQN;-45.021111;168.739167
UTW;-31.920197;26.882206
UEL;-17.8555;36.869106
QRO;20.617289;-100.185658
YQZ;53.026112;-122.510278
UET;30.251369;66.937764
NLD;27.443918;-99.57046
AAZ;14.8656;-91.502
ULP;-26.6122;144.253
UIN;39.9427;-91.1946
JUZ;28.9658;118.899
BVC;16.136531;-22.888897
VKG;9.949676;105.133659
TKG;-5.24234;105.179
RAT;62.1586;77.3289
YRA;64.1161;-117.31
GER;21.834689;-82.783819
BQN;18.494861;-67.129444
CTG;10.442381;-75.512961
RAH;29.626419;43.490614
BEY;33.820931;35.488389
RJN;30.2977;56.0511
KTG;-1.816639;109.963483
RFP;-16.722861;-151.465856
RPR;21.180406;81.738753
RJA;17.110361;81.818208
RAJ;22.309183;70.779525
BKW;37.7873;-81.1242
RDU;35.877639;-78.787472
OTZ;66.884678;-162.59855
RBV;-8.16806;157.643
RAM;-12.3564;134.898
RZR;36.909908;50.679589
RMS;49.436911;7.600283
NTX;3.90871;108.388
RIU;38.486778;-121.102778
QRA;-26.2425;28.1512
HCS;-26.242506;28.151169
RND;29.529675;-98.2789
RGI;-14.954283;-147.6608
YRT;62.81139;-92.115833
UNN;9.777622;98.585483
RAP;44.045278;-103.057222
RAR;-21.202739;-159.805556
RKT;25.613483;55.938817
RAS;37.325314;49.605817
RBE;13.73;106.987
RAZ;33.849658;73.798147
RDG;40.3785;-75.9652
PVO;-1.041647;-80.472206
REA;-18.465861;-136.439706
YQF;52.182222;-113.894444
YRL;51.0669;-93.7931
RDN;5.76528;103.007
RCL;-15.472;167.835
RDD;40.509;-122.293389
HUA;34.678653;-86.684781
OSP;54.478889;17.1075
REG;38.071206;15.651556
YQR;50.431944;-104.665833
MGF;-23.476392;-52.016406
AUA;12.501389;-70.015221
RNE;46.058334;4.001389
MKW;-0.891833;134.049183
RNL;-11.5339;160.063
GLD;39.370621;-101.698992
RNO;39.499108;-119.768108
YUT;66.521389;-86.224722
RES;-27.449986;-59.056125
YRB;74.716944;-94.969444
REU;41.147392;1.167172
REY;-14.3044;-67.3534
NQU;5.7;-77.28
REK;64.13;-21.9406
RKV;64.13;-21.940556
RHI;45.6312;-89.4675
ESR;-26.3111;-69.7652
RCB;-28.741039;32.092111
RIC;37.505167;-77.319667
RCM;-33.600556;150.780833
AMA;35.219369;-101.705931
LCK;39.813786;-82.927822
RIX;56.923611;23.971111
YRG;54.1797;-58.4575
RJK;45.216889;14.570267
RMI;44.020292;12.611747
RCU;-33.085128;-64.261314
RGL;-51.608875;-69.312636
RGA;-53.777667;-67.749389
RIG;-32.082617;-52.166542
RIS;45.242006;141.186431
RAL;33.951875;-117.445103
PGF;42.740442;2.870667
YRI;47.764444;-69.584722
RWN;50.6071;26.1416
RIY;14.662639;49.375028
ROA;37.325472;-79.975417
GRK;31.06725;-97.828917
SKB;17.311194;-62.718667
RDM;44.254066;-121.149964
YRJ;48.52;-72.265556
WRB;32.640144;-83.59185
RBM;34.850089;-92.300153
CAY;4.819808;-52.360447
RST;43.908283;-92.500014
RSD;24.8917;-76.177739
RKS;41.5942;-109.065
ROK;-23.381944;150.475278
YRM;52.429722;-114.904167
AQP;-16.341072;-71.583083
MFR;42.374228;-122.8735
ROI;16.116761;103.773797
RMA;-26.545;148.775
DCA;38.852083;-77.037722
TRS;45.8275;13.472222
RNP;11.1572;166.887
RNB;56.266667;15.265
RRS;62.578411;11.342347
ROS;-32.903611;-60.785
TJM;57.189567;65.3243
HTL;44.359806;-84.671112
RKE;55.585567;12.131428
ROV;47.258208;39.818089
ROW;33.301556;-104.530556
ROP;14.174308;145.242536
ROT;-38.109167;176.317222
RTM;51.956944;4.437222
RTA;-12.4825;177.071
EGC;44.825279;0.518611
ZRJ;52.9436;-91.3128
RRK;22.25665;84.814567
YUY;48.206111;-78.835556
RVN;66.564822;25.830411
RXS;11.5977;122.752
URG;-29.782178;-57.038189
RUK;28.627;82.195
RUM;27.303509;86.55043
RUR;-22.434069;-151.360614
RUT;43.5294;-72.9496
PRG;50.100833;14.26
RVK;64.8383;11.1461
MQN;66.3639;14.3014
RET;67.5278;12.1033
LPI;58.40615;15.680508
SCN;49.214553;7.109508
SAW;40.898553;29.309219
AFZ;36.1681;57.5952
HIN;35.0885;128.07
ZPB;53.8911;-92.1964
YSY;71.993889;-125.2425
SAC;38.512524;-121.49347
SMF;38.695417;-121.590778
MHR;38.553897;-121.297592
SKO;12.916322;5.207189
HSG;33.1497;130.302
SBR;-9.37833;142.625
SPD;25.759228;88.908869
SDT;34.813556;72.352814
CLY;42.530753;8.793189
STC;45.546556;-94.059889
LYS;45.726387;5.090833
GNB;45.362944;5.329375
YSJ;45.316111;-65.890278
XLS;16.050761;-16.463172
SMS;-17.093889;49.815834
FEZ;33.927261;-4.977958
SNO;17.195142;104.118625
MVR;10.451392;14.257361
SLL;17.038719;54.091297
SLM;40.952117;-5.501986
RBA;34.051467;-6.751519
SLY;66.5908;66.611
QSR;40.6204;14.9113
POA;-29.994428;-51.171428
SCX;16.2126;-95.2016
SLN;38.791;-97.6522
SBY;38.340525;-75.510289
YZG;62.1794;-75.6672
SLX;21.333;-71.2
SLC;40.788389;-111.977772
SLA;-24.855978;-65.486169
CCF;43.215978;2.306317
SZG;47.793304;13.004333
MDC;1.549447;124.925878
AZS;19.267;-69.742
KUF;53.5;50.15
SKD;39.700547;66.983829
SVB;-14.278611;50.174721
SAX;8.017;-78.2
SMV;46.534075;9.884106
SMI;37.689999;26.911667
SMQ;-2.49919;112.975
SZF;41.2545;36.5671
USM;9.547794;100.062272
SAQ;25.053814;-78.048997
SJT;31.35775;-100.496306
SVZ;7.840831;-72.439742
SAT;29.533694;-98.469778
BRC;-41.151172;-71.157542
SCY;-0.910206;-89.6174
SAN;32.733556;-117.189667
TQR;42.1025;15.488
SFE;16.5956;120.303
SFD;7.883317;-67.444025
SFO;37.618972;-122.374889
UAQ;-31.571472;-68.418194
ULA;-49.306775;-67.802589
SBP;35.2368;-120.642
IPI;0.861925;-77.671764
LUQ;-33.273192;-66.356422
NSI;33.239765;-119.45816
SPR;17.913936;-87.971075
SPY;4.746717;-6.660817
AFA;-34.588314;-68.403854
ZSA;24.063275;-74.523967
EAS;43.356519;-1.790611
SOM;8.945147;-64.151083
SAH;15.476258;44.219739
SDG;35.245856;47.009247
SDK;5.900897;118.059486
NDY;59.2503;-2.57667
YZP;53.254333;-131.813833
ZSJ;53.0642;-93.3444
SFM;43.39383;-70.708
SGS;5.04699;119.743
EAE;-17.0903;168.343
MBJ;18.503717;-77.913358
TTU;35.594333;-5.320019
YSK;56.5378;-79.2467
SFQ;37.0943;38.8471
CRC;4.76;-75.96
STB;8.974425;-71.943014
SBA;34.426211;-119.840372
SCZ;-10.7203;165.795
STU;-22.93235;-43.719092
RZA;-50.01655;-68.579197
SRZ;-17.8;-63.166667
SNV;4.55;-61.11667
SAF;35.617108;-106.089422
GYN;-16.632033;-49.220686
RIA;-29.7114;-53.6882
SMX;34.8989;-120.457
AJU;-10.984;-37.070333
SMA;36.97139;-25.170639
STM;-29.711358;-53.688153
SRA;-27.9067;-54.5204
RSA;-36.588322;-64.275694
SST;-36.5423;-56.7218
SDR;43.427064;-3.820006
SDE;-27.765617;-64.310122
AUC;7.068881;-70.736925
SCQ;42.896333;-8.415144
GEL;-28.281683;-54.169139
SON;-15.505;167.22
JTR;36.399169;25.479333
SDU;-22.910461;-43.163133
SJZ;38.6655;-28.175817
SJP;-20.816567;-49.406511
VXE;16.833689;-25.054661
TMS;0.378175;6.712153
SSR;-15.4708;168.152
SJJ;43.824583;18.331467
SKX;54.1251;45.2123
SRQ;27.395444;-82.554389
SRH;9.14444;18.3744
SRY;36.6358;53.1936
KGF;49.670833;49.670833
YXE;52.170834;-106.699722
RTG;-8.597011;120.477061
TNI;24.562319;80.854933
SUJ;47.703275;22.8857
SFN;-31.711666;-60.811668
YAM;46.485001;-84.509445
VHC;-9.689067;20.431875
SAV;32.127583;-81.202139
ZVK;16.556594;104.759531
GSE;57.774722;11.870372
SVL;61.943064;28.945136
SVU;-16.8028;179.341
MQT;46.53417;-87.558334
GXF;15.9661;48.7883
SPB;45.771028;-122.861833
SDZ;60.432778;-1.296111
YKL;54.805278;-66.805278
AMS;52.308613;4.763889
GLS;29.265322;-94.860406
SXF;52.380001;13.5225
VIE;48.110278;16.569722
SZW;53.426997;11.783436
BLV;38.545178;-89.835183
SDV;32.114661;34.782239
SEA;47.449;-122.309306
SEB;26.986964;14.472525
SDX;34.848628;-111.788472
MCT;23.593278;58.284444
SYW;26.4731;67.7172
SJY;62.6921;22.8323
AMI;-8.560708;116.094656
PKW;-22.05835;27.828767
XSP;1.41695;103.867653
MTC;42.608333;-82.8355
SEY;15.179692;-12.207272
DLX;50.3513;80.2344
PLX;50.351303;80.234361
PNZ;-9.362411;-40.569097
THE;-5.059942;-42.823478
SDJ;38.139722;140.916944
SEH;-3.43333;140.817
BKO;12.533544;-7.949944
DJJ;-2.576953;140.516372
LEU;42.338611;1.409167
SSN;37.445833;127.113889
BPN;-1.268272;116.894478
YZV;50.223333;-66.265556
SEU;-2.458056;34.8225
SVQ;37.418;-5.893106
SEZ;-4.674342;55.521839
GSB;35.339383;-77.960589
GPS;-0.453758;-90.265914
CGP;22.249611;91.813286
RJH;24.437219;88.616511
KSH;34.345853;47.158128
QMJ;32.002372;49.270364
SWX;-18.3739;21.8326
ZTM;55.8656;-92.0814
KNH;24.427892;118.359197
SNN;52.701978;-8.924817
SHJ;25.328575;55.51715
DNM;-25.8939;113.577
SSH;27.977286;34.39495
SHW;17.466875;47.121431
SSC;33.972719;-80.470564
YAW;44.639721;-63.499444
RYK;28.3839;70.279572
SHE;41.3824;123.2901
SPS;33.988797;-98.491894
BTE;7.53242;-12.5189
YSC;45.438611;-71.691389
SVO;55.972642;37.414589
SHR;44.7692;-106.98
FLV;39.368332;-94.914686
SJW;38.2807;114.697
HIL;6.08333;44.7667
SHL;25.7036;91.9787
SHI;24.826667;125.144722
SHY;-3.667;33.417
SYZ;29.539242;52.589786
SHC;14.0781;38.2725
SSE;17.627958;75.934842
SYO;38.8122;139.787
ESH;50.835556;-0.297222
STW;45.109165;42.112778
SHV;32.446629;-93.8256
CTU;30.578528;103.947086
LYI;35.0461;118.412
CIT;42.364167;69.478889
SQQ;55.893886;23.394975
SBZ;45.785597;24.091342
SBW;2.261603;111.985322
TGR;33.067803;6.088672
REP;13.410666;103.81284
MZO;20.288172;-77.0893
FHU;31.588472;-110.344389
SIJ;66.133333;-18.916667
NSY;37.401664;14.922358
KOS;10.579686;103.636828
IXS;24.912928;92.978742
ASU;-25.23985;-57.519133
SYM;22.7933;100.959
SIF;27.159456;84.980122
SIP;45.052222;33.975139
IMK;29.971064;81.818932
CCS;10.603117;-66.990583
SMR;11.11965;-74.230647
SIN;1.350189;103.994433
SQG;0.063619;111.473
SIR;46.219592;7.326764
FSD;43.582014;-96.741914
SUX;42.402603;-96.384367
YXL;50.113889;-91.905278
MRU;-20.430235;57.6836
GBE;-24.555225;25.918208
SIS;-27.648606;22.999278
JHS;66.9513;-53.7293
JSH;35.216108;26.101325
SIT;57.047138;-135.361611
AKY;20.132708;92.872628
VAS;39.813828;36.903497
SKN;68.580833;15.026111
SGY;59.4601;-135.316
KDU;35.3355;75.536
NYO;58.788636;16.912189
SFT;64.624772;21.076892
SKU;38.967553;24.487228
SKP;41.961622;21.621381
KVB;58.4564;13.972672
SKS;55.225553;9.263931
SZK;-24.960944;31.588731
YZH;55.293056;-114.777222
SLD;48.637839;19.134108
SXL;54.280214;-8.599206
ISN;48.177939;-103.642347
SMW;26.7318;-11.6847
SMD;41.143353;-85.152778
INT;36.133722;-80.222
YYD;54.824722;-127.182778
PAE;47.906342;-122.281564
DWB;-16.083;45.367
AER;43.449928;39.956589
SCT;12.630672;53.905778
SOT;67.395033;26.619133
CGK;-6.125567;106.655897
SSB;52.1273;5.27619
UTC;52.127306;5.276194
SOF;42.695194;23.406167
SOG;61.1561;7.13778
SHO;38.142614;128.598556
GDX;59.910989;150.720439
SLH;-13.8517;167.537
SVG;58.876778;5.637856
SOZ;41.924416;9.406
CSH;65.03;35.7333
SLI;-12.1737;26.3651
PMI;39.55361;2.727778
SGD;54.964367;9.791731
NOE;53.632221;7.191389
SFJ;67.016969;-50.689325
SOJ;69.7868;20.9594
SOD;-23.478;-47.49
SRT;1.727578;33.622861
SRP;59.791925;5.34085
NIT;46.311303;-0.401503
CHQ;35.531747;24.149678
BJA;36.711997;5.069922
ELD;33.220972;-92.813278
SBN;41.708661;-86.31725
BIM;25.699881;-79.264656
XSC;21.515739;-71.528528
SOU;50.950261;-1.356803
KIW;-12.900469;28.149858
BRL;40.7832;-91.1255
BPT;29.950833;-94.020694
SEN;51.571389;0.695556
VCV;34.597453;-117.382997
YPG;49.903056;-98.273889
SWJ;-16.495;167.438
RSW;26.536167;-81.755167
ABY;31.5355;-84.1945
OTH;43.4171;-124.246
OVS;61.32;63.6044
SZA;-6.141086;12.371764
SPM;49.972667;6.6925
SVW;61.097369;-155.574228
ZQC;49.302776;8.451195
NOZ;53.8114;86.8772
SPU;43.538944;16.297964
GEG;47.619861;-117.533833
AXP;22.441828;-73.970858
SBU;-29.689333;17.939611
SGF;37.245667;-93.388639
SXR;33.987139;74.77425
RCO;45.887779;-0.983056
ENK;54.398889;-7.651667
YAY;51.391944;-56.083056
SKV;28.685278;34.0625
PHN;42.910957;-82.528862
RUN;-20.8871;55.510308
ACH;47.485033;9.560775
DOL;49.365339;0.154306
SGO;-28.0497;148.595
SGU;37.090583;-113.593056
PBV;56.578344;-169.661611
YHU;45.5175;-73.416944
RNS;48.069508;-1.734794
YJN;45.294445;-73.281111
YYT;47.61861;-52.751945
NQY;50.440558;-4.995408
SNP;57.167333;-170.220444
PIE;27.910167;-82.687389
PSG;-19.08333333;-169.93333333
ZSE;-21.320039;55.423581
FSP;46.762904;-56.173088
SFC;16.2578;-61.2625
YFX;52.3728;-55.6739
YST;53.8456;-94.8519
KBU;-3.29472;116.165
PSY;-51.6857;-57.7776
STN;51.885;0.235
RYB;58.1042;38.9294
STA;55.990122;8.353906
SCV;47.6875;26.354056
SML;23.581444;-75.270475
BKD;32.719047;-98.891
YJT;48.544167;-58.549999
SWF;41.504094;-74.104839
SCK;37.894167;-121.238306
SSJ;65.956828;12.468944
YSF;59.2503;-105.841
SYY;58.215556;-6.331111
SQO;64.9609;17.6966
WRO;51.102683;16.885836
SRN;-42.155;145.292
GOJ;56.230119;43.784042
SOY;59.1553;-2.64139
MMX;55.530193;13.371639
ZWS;48.783611;9.181667
STR;48.689878;9.221964
VAO;-7.58556;158.731
SFH;10.278728;-68.755211
SFS;14.7944;120.271
FSC;41.500557;9.097777
YSB;46.625;-80.798889
SGR;29.62225;-95.6565278
SUL;28.645142;69.176917
THS;17.237992;99.818183
SKC;-8.033;141.717
SKZ;27.721989;68.791683
SLF;20.464744;45.619644
OSO;35.5608;45.3147
SZB;3.130583;101.549333
AOR;6.189667;100.398183
IPH;4.567972;101.092194
TTE;0.831414;127.381486
BTJ;5.523522;95.420372
KBR;6.16685;102.293014
JHB;1.641308;103.669619
PLM;-2.89825;104.699903
TGG;5.382639;103.10336
PKU;0.460786;101.444539
DJB;-1.638017;103.644378
SWQ;-8.48904;117.412
SWG;-8.489039;117.412119
LSI;59.878889;-1.295556
SUR;52.7086;-88.5419
YSU;46.440556;-63.833611
SDL;62.528125;17.443928
TSA;25.069722;121.5525
NYI;7.361828;-2.328756
PNK;-0.150711;109.403892
URT;9.1325;99.135556
STV;21.114061;72.741792
SGC;61.343694;73.401842
SUG;9.75757;125.479
SKH;28.586;81.636
SQC;0.063619;111.473428
BKK;13.681108;100.747283
VAW;70.3554;31.0449
EVG;62.047811;14.42295
SVJ;68.2433;14.6692
SWP;-22.6619;14.5681
ZJN;52.1206;-101.236
SWS;51.605333;-4.067833
YYN;50.291944;-107.690556
BDJ;-3.442356;114.762553
BWU;-33.924444;150.988333
SYD;-33.946111;151.177222
YQY;46.161388;-60.047779
SCW;61.64705;50.84505
SYR;43.111187;-76.106311
JSY;37.4228;24.9509
SOB;46.6864;17.1591
TCP;29.587778;34.778056
TBT;-4.255669;-69.935828
PDG;-0.874989;100.351881
TBF;-1.224469;174.775614
TBO;-5.07639;32.8333
TBZ;38.133889;46.235
TBG;-5.27861;141.226
TUU;28.365417;36.618889
THL;20.483831;99.935353
ATP;-3.18985;142.43
TAF;35.542444;-0.532278
TAG;9.66408056;123.853247
THZ;14.875658;5.265358
RMQ;24.265;120.620834
TIF;21.483418;40.544334
TNN;22.950361;120.205778
HRB;45.623403;126.250328
TAI;13.685964;44.139056
PAZ;20.602671;-97.460839
TAK;34.214167;134.015556
TKP;-14.709544;-145.245814
TKX;-14.455781;-145.024542
TKD;4.896056;-1.774756
ARH;64.360281;40.430167
BJZ;38.89125;-6.821333
BDN;24.841519;68.838408
TKA;62.3205;-150.093694
TLH;30.396528;-84.350333
TLL;59.413317;24.832844
YYH;69.546667;-93.576667
TML;9.557192;-0.863214
TMR;22.811461;5.451075
TUD;13.736817;-13.653122
WTA;-17.4761;43.9728
TMC;-9.40972;119.244
TME;6.451081;-71.760261
TPA;27.975472;-82.53325
TMP;61.414147;23.604392
TSL;22.038292;-98.806503
TMW;-31.083889;150.846667
CNF;-19.63375;-43.968856
TDG;9.07211;126.171
TDL;-37.237392;-59.227922
TGT;-5.092358;39.071158
TJS;2.83641;117.374
TAH;-19.455198;169.22394
SGN;10.818797;106.651856
TPE;25.077731;121.232822
TAP;14.794339;-92.370025
TPJ;27.35;84.667
TRA;24.65;124.7
TCD;-2.867;-69.733
TPC;-0.122956;-76.33775
XVF;45.901947;4.634906
DMB;42.853611;71.303611
TIZ;-5.845;142.948
TAY;58.307461;26.690428
TLJ;62.894369;-155.976525
TAT;49.073594;20.241142
TUO;-38.739723;176.084444
TRG;-37.671944;176.19611
BAY;47.658389;23.470022
DLE;47.039014;5.42725
PBJ;-16.439;168.257
TWU;4.313369;118.121953
TBS;41.669167;44.954722
TCH;-2.85;11.017
ANC;61.174361;-149.996361
TFF;-3.382944;-64.724056
TXL;52.559686;13.287711
TCN;18.497189;-97.419942
TEA;15.775864;-87.475847
TEX;37.953759;-107.90848
SRI;-0.484531;117.157111
THF;52.473025;13.403944
UDI;-18.882844;-48.225594
TFN;28.482653;-16.341536
TFS;28.044475;-16.572489
CUZ;-13.535722;-71.938781
TUC;-26.840861;-65.104944
TUA;0.809506;-77.708056
CHM;-9.149614;-78.52385
GXQ;-45.594211;-72.106133
TCA;-19.6344;134.183
TPQ;21.419453;-104.842581
TMJ;37.2867;67.31
YXT;54.468508;-128.576219
EIS;18.444834;-64.542975
HUF;39.451464;-87.307561
YZW;60.172779;-132.742778
TET;-16.104817;33.640181
TEB;40.850103;-74.060837
YGB;49.6942;-124.518
TXK;33.453722;-93.991028
BEV;31.287003;34.722953
TEZ;26.7091;92.7847
TMK;27.052222;86.861944
SNW;18.460731;94.300119
THG;-24.493889;150.576111
XTG;-27.9864;143.811
YQD;53.9714;-101.091
PVD;41.732581;-71.420383
TRV;8.482122;76.920114
TED;57.0688;8.705225
YTH;55.801111;-97.864166
THO;66.2185;-15.3356
THU;76.531203;-68.703161
TTH;17.666;54.024612
YQT;48.371944;-89.323889
SFA;34.717953;10.690972
WUH;30.783758;114.2081
TIY;18.570103;-11.423547
TGJ;-21.0961;167.804
TIH;-15.119617;-148.230697
TKC;4.089192;9.360528
IKS;71.6977;128.903
BVA;49.454444;2.112778
TIU;-44.302778;171.225278
TMX;29.237119;0.276033
YXR;47.695;-79.848889
YTS;48.569721;-81.376667
TIN;27.700372;-8.167103
TIK;35.414739;-97.386633
KTP;17.988558;-76.823761
TIE;7.117;35.383
FME;39.085386;-76.759414
TIA;41.414742;19.720561
TRE;56.499167;-6.869167
TRZ;10.765364;78.709722
TIR;13.632492;79.543256
DJG;24.292767;9.452444
TIV;42.404664;18.723286
PKY;-2.225128;113.942661
TXA;19.537964;-98.173467
TMM;-18.109517;49.392536
SYQ;9.95705;-84.1398
PTY;9.071364;-79.383453
YAZ;49.082222;-125.7725
RAB;-4.34046;152.38
TKN;27.836381;128.881253
TKS;34.132808;134.606639
HND;35.552258;139.779694
FTU;-25.038056;46.956111
TOW;-24.6863;-53.6975
TOL;41.586806;-83.807833
TLE;-23.383369;43.728453
OVB;55.012622;82.650656
TMG;5.4;118.65
TOM;16.730458;-3.007583
TOF;56.380278;85.208333
TGU;14.060883;-87.217197
TGO;43.5567;122.2
TGH;-16.8911;168.551
TNX;37.798836;-116.78075
TRN;45.200761;7.649631
TRF;59.186703;10.258628
TOJ;40.496747;-3.445872
TRC;25.568278;-103.410583
TOH;-13.328;166.638
TYF;60.1576;12.9913
TTB;39.918761;9.682981
GMR;-23.079861;-134.890333
TTJ;35.530069;134.166553
AZR;27.837589;-0.186414
TOU;-20.790028;165.259486
XHE;43.0973;6.14603
PAP;18.58005;-72.292542
TNF;48.751922;2.106189
TSV;-19.2525;146.765278
